,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
306,68.818,461.803,668.128,25.488,25.005,28.769,121.171,69.803,336.919,141.607,233.575,95.554,169.131,263.101,229.483,251.656,435.180,134.228,119.389,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
307,68.807,462.573,669.225,25.510,25.035,28.813,121.143,69.801,336.919,141.607,233.575,95.554,169.131,262.372,229.483,251.656,435.180,134.228,120.427,35.094,31.267,23.463,52.851,96.124,41.039,31.169,2
308,71.392,461.873,667.583,25.433,24.973,28.748,121.035,69.820,336.919,141.607,233.575,95.554,169.131,262.372,230.028,251.656,435.180,134.228,120.427,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
309,68.782,462.427,668.757,25.470,25.014,28.808,121.067,69.870,336.919,141.607,232.626,95.554,169.131,262.372,229.483,251.656,435.180,133.771,119.389,35.094,31.267,23.463,52.851,97.296,41.039,31.169,2
310,68.701,462.719,669.572,25.477,25.039,28.840,121.068,69.857,336.919,141.607,232.626,95.554,169.131,262.372,229.483,251.126,435.180,134.228,118.351,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
311,68.868,462.455,668.780,25.437,25.029,28.809,120.844,69.819,336.107,141.607,233.575,95.554,169.131,262.372,229.483,251.656,435.180,134.228,120.427,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
312,69.001,462.832,669.576,25.444,25.042,28.841,120.839,69.825,336.107,141.607,232.626,95.554,168.325,262.372,229.483,251.656,435.180,134.228,117.313,35.094,31.267,23.463,52.851,97.296,41.039,32.114,2
313,68.859,463.149,669.987,25.437,25.055,28.870,120.819,69.831,336.107,141.607,232.626,95.554,168.325,262.372,229.483,251.656,435.180,134.228,120.427,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
314,68.692,461.435,667.031,25.371,24.979,28.778,120.535,69.792,336.107,141.607,232.626,95.554,168.325,262.372,229.483,251.126,435.180,133.771,120.427,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
315,68.855,462.402,669.165,25.395,25.025,28.838,120.372,69.923,336.107,141.607,232.626,95.554,168.325,262.372,229.483,251.126,435.180,134.228,119.389,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
